"d_nutr","d_cm","d_satt","d_educ","d_elct","d_sani","d_wtr","d_hsg","d_ckfl","d_asst","area","region","stratum","psu","weight","year","t"
0,0,0,0,0,0,0,0,0,0,"1","4",400,400003,1,2018.5,2
0,0,0,0,1,0,0,0,0,1,"1","14",1401,1401002,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"0","1",104,104002,1,2018.5,2
0,0,0,1,0,0,0,0,0,0,"0","19",1901,1901000,1,2018.5,2
0,0,0,0,1,0,0,1,0,1,"0","9",902,902003,1,2018.5,2
0,0,1,0,0,0,0,1,0,0,"1","7",703,703002,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"0","5",500,500002,1,2018.5,2
0,0,0,0,0,0,0,0,1,0,"1","20",2002,2002002,1,2018.5,2
0,0,0,0,1,0,1,0,0,1,"1","7",702,702003,1,2018.5,2
0,0,0,0,1,0,0,0,1,0,"1","5",501,501001,1,2018.5,2
0,1,0,0,0,1,0,0,1,0,"1","12",1203,1203001,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","4",405,405004,1,2018.5,2
1,0,1,0,0,1,0,0,0,0,"0","1",102,102002,1,2018.5,2
0,1,0,1,0,1,0,0,0,1,"1","1",102,102004,1,2018.5,2
1,0,1,0,0,0,0,1,0,1,"0","9",905,905004,1,2018.5,2
1,0,0,0,1,0,0,1,0,1,"1","3",305,305000,1,2018.5,2
0,0,1,1,0,1,1,0,0,0,"1","7",704,704002,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"1","8",805,805000,1,2018.5,2
1,0,1,0,1,0,0,0,0,0,"0","17",1701,1701001,1,2018.5,2
0,0,0,1,0,0,0,1,1,0,"0","7",704,704005,1,2018.5,2
1,0,1,0,1,0,0,0,0,0,"1","16",1600,1600004,1,2018.5,2
1,0,0,0,0,1,1,0,0,0,"1","10",1004,1004005,1,2018.5,2
1,0,0,0,1,0,0,0,0,0,"0","18",1801,1801001,1,2018.5,2
0,0,0,1,0,0,0,0,0,0,"1","17",1705,1705002,1,2018.5,2
0,0,0,1,0,0,1,0,0,0,"1","16",1604,1604004,1,2018.5,2
0,0,1,1,0,0,0,0,0,0,"0","4",401,401002,1,2018.5,2
1,0,0,0,0,0,0,0,1,0,"1","18",1803,1803005,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"0","1",104,104005,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","12",1201,1201005,1,2018.5,2
0,0,1,0,0,0,0,1,0,1,"0","3",300,300003,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","15",1504,1504004,1,2018.5,2
1,0,0,1,0,0,1,0,0,1,"0","2",204,204000,1,2018.5,2
0,0,1,0,0,1,1,0,0,0,"1","16",1602,1602002,1,2018.5,2
0,0,1,0,0,0,0,1,0,0,"0","12",1201,1201001,1,2018.5,2
1,0,0,0,1,0,0,0,0,0,"1","6",604,604001,1,2018.5,2
0,1,1,0,1,0,1,0,0,0,"0","14",1405,1405000,1,2018.5,2
0,0,0,0,0,1,0,0,0,0,"1","3",303,303003,1,2018.5,2
0,0,0,0,0,0,0,0,0,1,"1","19",1905,1905004,1,2018.5,2
0,0,0,1,1,0,0,0,1,1,"1","2",203,203003,1,2018.5,2
0,0,1,0,0,0,0,1,0,0,"1","19",1902,1902002,1,2018.5,2
0,0,0,0,0,0,1,0,0,0,"0","20",2000,2000004,1,2018.5,2
1,0,0,1,0,0,0,0,0,1,"1","3",302,302005,1,2018.5,2
1,0,0,0,1,0,1,0,1,0,"1","13",1301,1301000,1,2018.5,2
0,0,0,0,1,0,0,1,1,1,"0","16",1602,1602000,1,2018.5,2
0,0,0,1,1,0,1,0,0,0,"1","10",1004,1004003,1,2018.5,2
1,0,0,1,0,0,0,0,0,1,"1","13",1301,1301001,1,2018.5,2
0,0,0,0,0,1,1,1,0,0,"0","14",1405,1405004,1,2018.5,2
0,0,0,1,0,0,0,0,0,0,"0","11",1105,1105005,1,2018.5,2
0,0,0,0,0,0,0,0,0,1,"0","13",1303,1303000,1,2018.5,2
0,0,0,0,0,0,0,1,0,1,"0","17",1704,1704001,1,2018.5,2
0,0,0,0,1,0,0,1,1,0,"0","8",800,800004,1,2018.5,2
0,0,0,0,0,0,1,1,1,0,"1","19",1902,1902001,1,2018.5,2
0,0,0,0,0,1,0,0,0,0,"0","19",1901,1901002,1,2018.5,2
0,0,0,0,0,1,0,1,0,0,"1","1",102,102002,1,2018.5,2
0,0,0,0,0,1,0,0,0,1,"1","14",1400,1400002,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"1","17",1700,1700002,1,2018.5,2
0,0,1,1,0,0,0,1,0,0,"1","18",1803,1803005,1,2018.5,2
0,0,0,0,1,0,0,1,1,1,"1","9",904,904004,1,2018.5,2
1,0,1,0,0,0,0,0,0,0,"0","19",1902,1902001,1,2018.5,2
0,0,1,1,0,0,0,0,0,0,"0","1",100,100002,1,2018.5,2
1,0,1,0,1,0,0,0,1,0,"0","13",1302,1302005,1,2018.5,2
1,0,0,0,0,0,0,0,0,1,"0","7",705,705001,1,2018.5,2
0,1,0,1,1,0,0,1,0,1,"0","5",503,503002,1,2018.5,2
0,0,1,0,0,1,0,1,0,0,"0","16",1604,1604003,1,2018.5,2
0,0,1,0,0,0,0,0,1,0,"1","1",102,102001,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","10",1000,1000004,1,2018.5,2
0,0,0,0,0,0,1,0,0,0,"1","4",401,401001,1,2018.5,2
0,0,0,1,0,0,1,1,0,0,"1","16",1601,1601002,1,2018.5,2
0,0,0,1,0,0,0,0,0,0,"0","9",902,902001,1,2018.5,2
1,0,0,0,1,0,0,1,0,0,"1","13",1305,1305001,1,2018.5,2
0,0,0,1,1,0,0,1,0,0,"1","6",604,604000,1,2018.5,2
0,0,0,1,0,0,0,0,0,0,"1","1",103,103001,1,2018.5,2
0,0,1,1,0,0,0,0,0,0,"1","1",105,105000,1,2018.5,2
1,0,0,0,0,0,1,0,0,0,"0","8",804,804001,1,2018.5,2
0,0,0,1,0,0,1,0,0,0,"1","9",903,903003,1,2018.5,2
0,0,0,0,0,1,0,1,0,1,"0","6",602,602004,1,2018.5,2
0,0,0,0,1,0,0,1,0,0,"1","10",1003,1003002,1,2018.5,2
0,0,0,0,0,0,0,0,1,0,"1","20",2003,2003004,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","8",802,802001,1,2018.5,2
0,0,0,0,1,1,0,0,1,1,"0","16",1602,1602002,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"1","19",1903,1903001,1,2018.5,2
0,0,0,1,0,0,0,1,0,0,"0","19",1903,1903004,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","8",801,801003,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","9",901,901005,1,2018.5,2
0,0,0,0,1,1,0,0,0,0,"0","11",1103,1103004,1,2018.5,2
0,0,1,1,0,0,0,0,0,0,"1","13",1300,1300002,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"1","1",104,104001,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","16",1604,1604004,1,2018.5,2
0,0,0,1,0,0,0,1,0,1,"1","12",1204,1204002,1,2018.5,2
0,1,0,0,0,0,0,1,0,1,"1","7",700,700002,1,2018.5,2
1,0,0,0,0,0,0,1,0,0,"0","17",1704,1704002,1,2018.5,2
0,0,1,1,0,0,1,0,0,1,"0","6",602,602002,1,2018.5,2
1,0,0,1,0,0,0,1,0,0,"0","18",1804,1804001,1,2018.5,2
1,0,1,0,0,0,0,0,0,0,"1","8",803,803003,1,2018.5,2
1,0,0,0,0,1,0,1,0,1,"0","20",2004,2004000,1,2018.5,2
0,0,0,0,0,0,1,0,0,0,"1","2",205,205003,1,2018.5,2
0,0,0,1,1,0,0,0,0,0,"1","5",502,502003,1,2018.5,2
1,0,1,0,0,0,0,1,1,0,"1","18",1804,1804002,1,2018.5,2
0,0,1,0,1,0,0,0,0,0,"0","1",105,105005,1,2018.5,2
0,0,0,0,0,0,1,0,0,0,"1","15",1502,1502001,1,2018.5,2
1,0,0,0,1,0,1,0,0,0,"1","3",304,304003,1,2018.5,2
1,0,0,1,1,0,0,0,0,0,"0","6",601,601002,1,2018.5,2
0,1,0,0,1,0,0,0,0,0,"1","3",301,301002,1,2018.5,2
0,0,0,0,0,1,1,1,0,0,"1","14",1404,1404004,1,2018.5,2
0,0,0,0,0,0,0,0,0,1,"0","16",1605,1605003,1,2018.5,2
0,0,0,1,0,1,0,0,0,0,"0","17",1701,1701001,1,2018.5,2
1,0,0,1,0,0,1,1,0,0,"1","11",1103,1103004,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"0","17",1702,1702003,1,2018.5,2
0,0,0,1,1,1,0,1,0,0,"0","17",1702,1702002,1,2018.5,2
0,0,0,0,0,0,0,1,1,0,"0","2",204,204000,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"1","5",504,504001,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"1","19",1901,1901001,1,2018.5,2
1,0,0,0,0,0,1,0,0,0,"1","3",305,305001,1,2018.5,2
0,0,1,0,0,0,1,0,1,0,"1","17",1701,1701003,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"0","9",902,902004,1,2018.5,2
1,0,0,0,1,1,0,1,0,0,"0","13",1304,1304001,1,2018.5,2
0,0,1,1,0,0,0,1,0,0,"1","13",1303,1303004,1,2018.5,2
0,0,0,0,0,0,1,1,0,0,"0","8",802,802004,1,2018.5,2
0,0,0,1,1,0,0,1,0,0,"1","13",1303,1303005,1,2018.5,2
0,0,0,0,0,0,0,0,0,1,"1","15",1504,1504002,1,2018.5,2
1,0,1,0,1,0,0,0,0,0,"1","17",1700,1700003,1,2018.5,2
0,0,1,1,0,0,0,1,0,0,"1","9",901,901002,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"0","15",1503,1503001,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","18",1805,1805000,1,2018.5,2
0,0,0,0,0,0,0,0,0,1,"1","5",504,504000,1,2018.5,2
0,0,0,0,0,0,1,1,0,1,"1","15",1502,1502004,1,2018.5,2
0,0,1,1,0,0,1,0,0,0,"1","18",1803,1803001,1,2018.5,2
0,0,0,1,1,0,0,0,0,0,"1","15",1504,1504003,1,2018.5,2
0,0,0,1,0,0,0,1,1,0,"1","2",203,203001,1,2018.5,2
0,0,1,1,0,0,0,0,0,0,"1","15",1504,1504001,1,2018.5,2
0,0,0,0,0,0,1,1,0,0,"0","11",1102,1102000,1,2018.5,2
0,0,1,1,1,0,0,0,0,0,"1","14",1402,1402004,1,2018.5,2
0,0,0,1,0,1,0,0,0,1,"1","19",1905,1905004,1,2018.5,2
0,0,0,0,1,0,0,1,0,0,"1","6",602,602002,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"0","10",1001,1001001,1,2018.5,2
1,0,1,0,0,0,0,0,0,1,"1","3",301,301001,1,2018.5,2
1,0,0,1,0,0,1,0,0,0,"1","15",1504,1504004,1,2018.5,2
0,0,1,1,1,1,0,1,0,0,"1","1",101,101001,1,2018.5,2
0,0,0,0,0,0,0,0,0,1,"1","17",1704,1704003,1,2018.5,2
1,0,0,0,0,0,1,0,0,0,"1","9",902,902005,1,2018.5,2
1,0,0,0,0,1,0,1,0,1,"1","20",2005,2005004,1,2018.5,2
0,0,1,1,1,1,0,0,0,0,"1","14",1404,1404001,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","20",2002,2002000,1,2018.5,2
1,0,0,1,0,0,0,1,0,0,"0","2",205,205004,1,2018.5,2
1,1,0,0,1,0,0,0,0,1,"0","8",805,805000,1,2018.5,2
0,0,1,0,0,0,0,1,0,0,"0","19",1902,1902004,1,2018.5,2
0,0,1,0,0,0,1,1,0,0,"0","9",902,902002,1,2018.5,2
0,0,0,0,0,1,0,1,0,0,"1","7",703,703001,1,2018.5,2
1,0,1,0,0,1,0,0,1,0,"1","8",805,805001,1,2018.5,2
0,0,0,1,1,0,0,0,0,0,"0","14",1402,1402002,1,2018.5,2
0,0,0,1,1,0,1,0,0,0,"1","8",801,801001,1,2018.5,2
0,0,0,0,0,1,0,1,0,1,"1","7",701,701004,1,2018.5,2
1,0,0,1,0,1,0,0,0,1,"1","5",505,505002,1,2018.5,2
0,0,1,1,1,1,1,0,0,0,"1","8",801,801003,1,2018.5,2
1,0,1,1,0,0,0,0,0,0,"1","19",1900,1900004,1,2018.5,2
0,0,0,0,1,0,0,1,0,1,"0","7",704,704002,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","13",1305,1305004,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"1","9",904,904005,1,2018.5,2
0,0,0,0,0,0,0,1,0,1,"1","3",304,304005,1,2018.5,2
0,0,0,0,0,1,0,1,0,0,"0","15",1503,1503005,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","12",1200,1200001,1,2018.5,2
1,0,0,0,0,1,0,1,0,0,"1","6",602,602003,1,2018.5,2
1,0,0,0,0,0,0,0,0,1,"1","17",1700,1700003,1,2018.5,2
0,0,0,0,0,0,1,0,0,0,"0","1",103,103002,1,2018.5,2
0,0,0,0,0,0,1,0,1,0,"0","12",1202,1202004,1,2018.5,2
0,0,0,1,1,0,0,0,0,0,"0","4",404,404001,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","17",1703,1703003,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"1","13",1304,1304002,1,2018.5,2
0,1,0,1,1,0,0,0,1,0,"1","10",1001,1001004,1,2018.5,2
1,0,1,1,0,0,0,0,1,0,"1","7",702,702004,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","15",1500,1500001,1,2018.5,2
1,0,1,0,0,0,0,0,0,0,"1","11",1103,1103004,1,2018.5,2
0,0,1,0,1,0,1,0,0,0,"1","12",1200,1200004,1,2018.5,2
0,0,0,0,0,0,1,0,0,0,"0","4",401,401002,1,2018.5,2
0,0,0,0,1,0,0,1,0,1,"1","15",1500,1500004,1,2018.5,2
0,0,0,0,1,0,0,1,0,1,"1","12",1202,1202001,1,2018.5,2
0,1,0,0,0,0,0,0,0,0,"1","1",102,102001,1,2018.5,2
0,0,1,1,0,1,1,1,0,0,"1","18",1802,1802003,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","14",1402,1402002,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"1","7",701,701004,1,2018.5,2
0,0,0,1,1,0,0,0,0,0,"1","10",1002,1002003,1,2018.5,2
0,0,1,0,1,0,0,0,1,0,"1","20",2003,2003004,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","11",1103,1103003,1,2018.5,2
0,0,1,0,1,0,0,0,0,0,"0","13",1302,1302004,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"1","2",204,204005,1,2018.5,2
0,0,1,0,1,0,0,1,0,0,"0","13",1302,1302001,1,2018.5,2
0,0,0,1,0,0,0,1,0,0,"1","15",1504,1504004,1,2018.5,2
0,0,0,0,0,0,0,0,0,1,"1","11",1102,1102002,1,2018.5,2
1,0,1,0,1,0,0,0,0,0,"1","18",1804,1804002,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"0","13",1303,1303002,1,2018.5,2
0,0,1,0,1,0,0,0,0,0,"0","19",1905,1905002,1,2018.5,2
0,0,1,1,1,0,0,0,0,0,"1","16",1600,1600003,1,2018.5,2
0,0,0,0,1,0,0,0,0,1,"0","11",1100,1100002,1,2018.5,2
0,0,1,1,0,0,0,1,0,0,"0","14",1404,1404001,1,2018.5,2
0,0,0,0,0,1,1,0,0,0,"0","10",1002,1002001,1,2018.5,2
0,0,0,0,1,0,0,1,1,0,"0","15",1503,1503001,1,2018.5,2
0,0,0,0,0,0,0,1,0,1,"0","20",2002,2002001,1,2018.5,2
0,0,1,0,0,0,0,1,0,0,"1","16",1601,1601005,1,2018.5,2
0,0,0,0,0,1,0,0,0,0,"0","20",2001,2001004,1,2018.5,2
0,0,0,1,1,0,0,0,1,0,"0","19",1903,1903001,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","2",202,202002,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"0","18",1802,1802004,1,2018.5,2
0,0,0,0,0,0,0,0,1,0,"0","13",1301,1301001,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"0","3",301,301005,1,2018.5,2
1,1,0,0,0,1,0,1,0,0,"0","20",2005,2005001,1,2018.5,2
0,0,1,0,0,0,0,1,1,0,"1","13",1301,1301004,1,2018.5,2
0,0,0,1,0,0,0,0,0,0,"0","11",1103,1103003,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","1",101,101000,1,2018.5,2
0,0,0,0,1,1,0,1,1,0,"1","14",1404,1404003,1,2018.5,2
0,0,0,0,0,0,1,0,0,0,"1","19",1903,1903001,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"1","20",2002,2002000,1,2018.5,2
1,0,1,0,0,0,0,1,0,0,"0","15",1502,1502000,1,2018.5,2
0,0,1,0,0,1,0,0,0,0,"1","3",301,301002,1,2018.5,2
0,0,0,0,1,0,0,1,0,1,"1","17",1705,1705002,1,2018.5,2
0,0,0,0,1,0,1,0,0,0,"1","5",501,501001,1,2018.5,2
1,0,1,0,1,0,0,1,0,0,"1","9",901,901001,1,2018.5,2
0,0,0,0,0,1,1,0,0,0,"1","17",1705,1705002,1,2018.5,2
0,0,0,1,0,0,0,0,0,0,"0","12",1201,1201002,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"1","11",1102,1102001,1,2018.5,2
1,0,1,0,1,0,0,0,0,0,"1","17",1705,1705003,1,2018.5,2
0,1,0,0,1,0,0,0,0,1,"0","17",1701,1701002,1,2018.5,2
0,0,1,0,0,0,0,0,0,1,"1","11",1101,1101004,1,2018.5,2
0,0,1,1,0,0,1,0,0,1,"0","1",101,101000,1,2018.5,2
1,0,1,0,0,0,1,1,0,0,"1","16",1605,1605001,1,2018.5,2
1,0,1,0,1,0,0,1,1,0,"1","7",701,701001,1,2018.5,2
0,0,0,1,1,0,0,0,0,0,"1","4",404,404002,1,2018.5,2
1,0,0,0,1,0,0,0,0,0,"0","4",404,404001,1,2018.5,2
0,1,1,0,0,0,0,0,0,0,"0","8",804,804001,1,2018.5,2
0,0,1,0,0,0,1,1,0,0,"0","17",1704,1704004,1,2018.5,2
0,0,0,1,0,1,0,0,0,1,"1","14",1405,1405003,1,2018.5,2
0,0,0,1,1,1,0,0,0,1,"0","20",2002,2002002,1,2018.5,2
0,0,1,0,1,0,0,1,0,0,"0","5",504,504001,1,2018.5,2
1,0,1,1,0,0,0,0,0,1,"1","14",1400,1400002,1,2018.5,2
0,0,1,1,0,0,1,0,0,0,"1","8",800,800002,1,2018.5,2
1,0,0,0,1,0,0,1,0,0,"1","19",1900,1900003,1,2018.5,2
1,1,0,0,0,0,0,0,0,0,"1","10",1004,1004001,1,2018.5,2
0,0,0,0,1,1,1,1,0,0,"0","18",1800,1800004,1,2018.5,2
0,0,0,0,1,0,0,1,0,1,"1","13",1302,1302002,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"1","3",300,300001,1,2018.5,2
1,0,1,0,1,0,0,0,1,0,"0","12",1204,1204005,1,2018.5,2
0,0,1,0,1,0,0,0,0,0,"1","10",1002,1002003,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"0","19",1905,1905003,1,2018.5,2
0,1,1,1,1,1,0,0,0,1,"0","10",1001,1001003,1,2018.5,2
0,0,0,1,0,0,1,0,0,0,"1","9",905,905001,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"1","16",1600,1600002,1,2018.5,2
0,0,1,0,0,0,0,0,0,1,"1","20",2001,2001002,1,2018.5,2
0,0,0,0,0,1,1,0,0,1,"0","2",202,202005,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"1","13",1303,1303002,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"0","6",603,603003,1,2018.5,2
1,0,0,0,0,0,0,0,1,0,"0","16",1602,1602000,1,2018.5,2
0,0,0,1,0,0,1,0,0,0,"1","4",401,401002,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","17",1702,1702005,1,2018.5,2
1,0,1,1,1,0,1,0,0,0,"0","6",601,601001,1,2018.5,2
0,0,0,1,1,0,1,0,0,0,"0","12",1204,1204001,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"1","10",1005,1005004,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"1","9",905,905002,1,2018.5,2
1,0,0,0,0,1,1,0,0,1,"0","15",1502,1502004,1,2018.5,2
0,0,0,0,0,0,1,0,1,0,"0","10",1003,1003002,1,2018.5,2
0,0,0,0,1,0,0,0,1,0,"1","13",1302,1302002,1,2018.5,2
1,0,1,0,0,0,1,0,0,0,"0","11",1101,1101001,1,2018.5,2
1,0,1,0,0,0,0,1,1,0,"0","1",104,104002,1,2018.5,2
0,0,1,0,0,1,1,0,1,0,"0","2",202,202002,1,2018.5,2
0,0,0,1,0,0,0,1,0,0,"1","19",1902,1902003,1,2018.5,2
0,0,0,0,1,1,1,0,0,0,"1","14",1401,1401002,1,2018.5,2
0,0,1,0,0,0,1,0,0,1,"1","8",804,804001,1,2018.5,2
0,0,0,0,1,0,1,0,0,0,"1","2",202,202001,1,2018.5,2
0,0,0,1,1,0,0,0,0,0,"1","18",1801,1801002,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"1","7",704,704001,1,2018.5,2
1,0,0,0,0,0,1,1,0,0,"1","10",1002,1002004,1,2018.5,2
1,0,1,0,1,0,1,1,0,1,"0","5",503,503003,1,2018.5,2
0,0,1,0,0,0,0,1,0,0,"0","20",2004,2004000,1,2018.5,2
0,1,0,0,0,0,0,0,0,1,"1","2",202,202005,1,2018.5,2
0,0,0,1,1,1,0,1,0,0,"1","2",204,204002,1,2018.5,2
0,0,1,0,1,0,1,0,0,1,"1","20",2001,2001000,1,2018.5,2
0,0,1,1,0,0,1,0,0,0,"1","20",2003,2003002,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","12",1204,1204003,1,2018.5,2
1,0,1,0,1,1,0,0,0,1,"0","11",1102,1102001,1,2018.5,2
0,0,0,0,0,0,0,0,0,1,"1","7",705,705001,1,2018.5,2
0,0,0,0,0,0,1,0,0,1,"1","12",1204,1204001,1,2018.5,2
0,0,1,0,0,0,0,1,0,1,"1","20",2003,2003001,1,2018.5,2
0,0,0,0,0,0,1,1,0,0,"1","19",1903,1903003,1,2018.5,2
1,0,0,0,1,0,0,0,0,0,"0","4",403,403001,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","19",1904,1904004,1,2018.5,2
1,0,0,0,1,0,0,0,0,0,"0","10",1003,1003002,1,2018.5,2
0,0,1,0,0,0,1,0,1,1,"0","20",2005,2005005,1,2018.5,2
0,0,0,0,1,0,1,0,1,0,"1","15",1503,1503000,1,2018.5,2
0,0,0,0,0,1,1,1,0,0,"1","17",1700,1700003,1,2018.5,2
0,0,0,0,0,1,0,0,0,0,"1","13",1304,1304002,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"1","7",701,701003,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"1","12",1201,1201002,1,2018.5,2
0,0,0,0,0,0,0,0,1,0,"1","15",1503,1503003,1,2018.5,2
0,0,0,1,0,0,0,1,0,0,"0","4",402,402004,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","10",1002,1002000,1,2018.5,2
0,0,0,0,1,1,0,0,1,0,"0","9",903,903005,1,2018.5,2
0,0,0,0,0,0,0,1,1,0,"0","1",104,104000,1,2018.5,2
0,0,1,0,0,0,0,0,0,0,"1","6",600,6e+05,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"1","4",404,404001,1,2018.5,2
1,0,0,0,0,0,1,0,0,0,"0","18",1801,1801003,1,2018.5,2
0,0,0,1,0,0,0,0,0,0,"0","13",1304,1304003,1,2018.5,2
0,1,1,1,0,0,1,0,0,0,"1","6",601,601004,1,2018.5,2
0,0,1,0,0,0,1,0,0,0,"1","4",403,403001,1,2018.5,2
1,0,0,0,1,1,0,0,0,0,"0","17",1700,1700001,1,2018.5,2
0,0,0,0,0,0,1,1,0,0,"0","6",601,601000,1,2018.5,2
0,0,1,0,0,0,0,1,0,0,"0","16",1601,1601003,1,2018.5,2
1,0,0,0,1,0,0,0,0,0,"0","2",201,201004,1,2018.5,2
0,0,0,0,0,0,0,0,1,0,"0","1",103,103003,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","8",805,805001,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"0","10",1002,1002002,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"0","4",402,402001,1,2018.5,2
0,0,0,1,1,0,0,0,0,0,"0","12",1205,1205001,1,2018.5,2
0,0,0,0,0,0,0,1,0,0,"0","11",1104,1104003,1,2018.5,2
0,0,0,0,0,0,1,1,1,0,"0","15",1501,1501004,1,2018.5,2
0,0,1,0,0,0,0,0,0,1,"1","7",701,701003,1,2018.5,2
1,1,0,0,0,0,0,0,0,0,"1","11",1103,1103002,1,2018.5,2
1,0,0,0,0,0,1,1,0,1,"1","18",1804,1804001,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"0","20",2003,2003001,1,2018.5,2
0,0,0,1,0,0,1,1,0,0,"0","6",602,602003,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"1","19",1903,1903001,1,2018.5,2
0,0,0,0,0,0,0,0,1,0,"1","15",1502,1502002,1,2018.5,2
0,0,0,0,1,1,0,1,0,1,"0","10",1002,1002004,1,2018.5,2
0,0,1,0,0,0,1,0,0,1,"0","2",201,201004,1,2018.5,2
1,0,0,1,1,0,0,0,0,0,"0","1",102,102005,1,2018.5,2
0,0,1,0,0,1,0,1,0,0,"1","14",1402,1402001,1,2018.5,2
0,0,1,1,1,0,0,1,0,0,"0","14",1403,1403001,1,2018.5,2
0,0,0,0,0,1,1,0,1,0,"1","18",1800,1800004,1,2018.5,2
1,0,0,0,0,0,0,0,0,0,"0","7",703,703003,1,2018.5,2
0,0,1,1,1,0,0,1,0,0,"0","15",1501,1501000,1,2018.5,2
0,0,0,1,1,1,0,1,0,0,"1","10",1001,1001001,1,2018.5,2
0,0,0,0,0,1,1,0,0,0,"1","16",1603,1603002,1,2018.5,2
1,0,1,0,1,0,0,1,0,0,"0","5",501,501005,1,2018.5,2
0,0,0,0,1,1,1,0,0,0,"0","3",303,303003,1,2018.5,2
1,0,1,0,0,1,0,1,1,0,"1","12",1202,1202004,1,2018.5,2
0,0,0,0,0,1,0,0,0,0,"1","15",1502,1502000,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","17",1703,1703000,1,2018.5,2
0,0,1,0,0,1,0,1,0,0,"1","9",901,901000,1,2018.5,2
0,0,1,0,0,0,0,0,0,1,"0","5",504,504005,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","11",1103,1103003,1,2018.5,2
1,0,1,1,0,1,0,0,0,0,"1","18",1804,1804002,1,2018.5,2
0,0,0,0,0,0,0,0,0,0,"0","20",2002,2002000,1,2018.5,2
0,0,0,0,0,0,0,0,0,1,"1","3",302,302003,1,2018.5,2
0,0,0,0,1,1,0,0,1,0,"1","2",201,201004,1,2018.5,2
0,0,0,1,0,1,0,0,0,0,"1","7",704,704004,1,2018.5,2
0,0,0,1,1,0,0,0,1,1,"0","2",203,203001,1,2018.5,2
0,0,0,1,0,0,0,0,1,0,"1","13",1302,1302002,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"0","4",401,401002,1,2018.5,2
0,0,0,0,1,0,0,0,0,0,"1","5",505,505001,1,2018.5,2
